trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
38,False,"{'a': 0.5, 'e': 0.95647559531092463}",20,0,-84.95300640720008,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
39,False,"{'a': 0.5, 'e': 0.95532851298359778}",30,0,-173.23649147155712,"{0: 20, 1: 4, 2: 2, 3: 0, 4: 4}",0
40,False,"{'a': 0.5, 'e': 0.9541828063294947}",30,0,-139.71057434978306,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.95303847369879768}",20,0,-91.17986349378143,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.95189551344366741}",20,0,-109.47809543735873,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
43,False,"{'a': 0.5, 'e': 0.95075392391824098}",20,0,-216.05888135499038,"{0: 11, 1: 0, 2: 3, 3: 2, 4: 4}",0
44,False,"{'a': 0.5, 'e': 0.94961370347862928}",20,0,-123.68281650803134,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
45,False,"{'a': 0.5, 'e': 0.94847485048291469}",25,0,-108.21847223232203,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
46,False,"{'a': 0.5, 'e': 0.9473373632911487}",20,0,-83.6436079270006,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.94620124026534957}",35,11,-101.87511953193345,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.94506647976949998}",25,0,-127.15999346513397,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.94393308016954447}",25,0,-45.01431714828179,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
50,False,"{'a': 0.5, 'e': 0.94280103983338759}",25,4,-153.74060103011035,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 3}",1
51,False,"{'a': 0.5, 'e': 0.94167035713089098}",30,0,-132.75626992757725,"{0: 19, 1: 5, 2: 3, 3: 1, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.94054103043387138}",25,0,-118.95001878733386,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
53,False,"{'a': 0.5, 'e': 0.9394130581160981}",20,0,-120.42667625880883,"{0: 11, 1: 3, 2: 2, 3: 3, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.93828643855329086}",20,0,-96.99520949798475,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
55,False,"{'a': 0.5, 'e': 0.93716117012311728}",25,0,-93.49985327471862,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.93603725120519055}",20,0,-24.966398775474246,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
57,False,"{'a': 0.5, 'e': 0.93491468018106727}",20,0,-185.65704119240587,"{0: 9, 1: 1, 2: 5, 3: 3, 4: 2}",0
58,False,"{'a': 0.5, 'e': 0.93379345543424508}",25,0,-107.19512829242896,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.93267357535016004}",20,0,-101.62206157460963,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.93155503831618469}",30,0,-48.35652032107402,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.93043784272162544}",25,0,-119.68293814021698,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
62,False,"{'a': 0.5, 'e': 0.9293219869577205}",25,0,-172.8569366555641,"{0: 11, 1: 6, 2: 4, 3: 2, 4: 2}",0
63,False,"{'a': 0.5, 'e': 0.92820746941763743}",25,0,-122.71191582483412,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
64,False,"{'a': 0.5, 'e': 0.92709428849647069}",20,0,-86.12066948632409,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
65,False,"{'a': 0.5, 'e': 0.92598244259123963}",20,0,-52.638786911372485,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.92487193010088586}",20,0,-33.3147564133931,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.92376274942627123}",25,0,-87.46367216437764,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.92265489897017539}",25,0,-154.2117662930585,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 1}",0
69,False,"{'a': 0.5, 'e': 0.92154837713729354}",25,0,-95.61879642199489,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
70,False,"{'a': 0.5, 'e': 0.92044318233423406}",25,0,-69.56656070654795,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.9193393129695161}",25,0,-122.81238732742757,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
72,False,"{'a': 0.5, 'e': 0.91823676745356775}",20,0,-85.15898212767982,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.91713554419872323}",30,0,-64.65051377238677,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.9160356416192208}",20,0,-58.55976203574813,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.91493705813120052}",20,3,-29.725682053224368,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.91383979215270206}",20,0,-76.68878043478793,"{0: 10, 1: 7, 2: 1, 3: 2, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.91274384210366222}",25,0,-69.50450293599536,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.91164920640591274}",25,0,-89.45776947508166,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.91055588348317806}",20,0,-137.69678272994787,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
80,False,"{'a': 0.5, 'e': 0.90946387176107291}",25,0,-85.48236881790683,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.90837316966710024}",30,0,-153.23900322675274,"{0: 17, 1: 5, 2: 5, 3: 1, 4: 2}",0
82,False,"{'a': 0.5, 'e': 0.90728377563064888}",25,0,-190.37463925938607,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
83,False,"{'a': 0.5, 'e': 0.90619568808299122}",20,0,-13.164800547096666,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.90510890545728095}",20,0,-101.1060938572152,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
85,False,"{'a': 0.5, 'e': 0.90402342618855103}",25,0,-187.04451675060136,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 3}",0
86,False,"{'a': 0.5, 'e': 0.90293924871371101}",20,0,-43.88687211934332,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.90185637147154518}",20,0,-76.3616365641705,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.90077479290271012}",25,0,-30.07349595138546,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.89969451144973245}",30,0,-56.34436966740966,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
90,False,"{'a': 0.5, 'e': 0.89861552555700674}",20,0,-160.3830145605707,"{0: 9, 1: 4, 2: 3, 3: 2, 4: 2}",0
91,False,"{'a': 0.5, 'e': 0.89753783367079309}",20,0,-36.09953095436032,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.89646143423921498}",20,0,-100.35524532458219,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
93,False,"{'a': 0.5, 'e': 0.89538632571225718}",20,2,-117.96942334062113,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 2}",1
94,False,"{'a': 0.5, 'e': 0.89431250654176309}",20,4,-69.14555359559147,"{0: 9, 1: 4, 2: 2, 3: 0, 4: 1}",1
95,False,"{'a': 0.5, 'e': 0.89323997518143294}",30,0,-143.82354012510083,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
96,False,"{'a': 0.5, 'e': 0.8921687300868214}",25,0,-106.54396058568702,"{0: 15, 1: 3, 2: 3, 3: 4, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.89109876971533541}",25,0,-163.91532780322177,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
98,False,"{'a': 0.5, 'e': 0.89003009252623178}",20,0,-133.17158168152596,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
99,False,"{'a': 0.5, 'e': 0.88896269698061514}",20,0,-88.66309484765708,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
100,False,"{'a': 0.5, 'e': 0.8878965815414358}",20,0,-106.98060664979283,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.88683174467348724}",20,0,-29.33847671784868,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.88576818484340425}",25,0,-117.02573123304154,"{0: 16, 1: 3, 2: 2, 3: 3, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.88470590051966058}",30,0,-104.13499330347975,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
104,False,"{'a': 0.5, 'e': 0.88364489017256653}",25,14,-37.5982747201309,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.88258515227426704}",20,0,-203.5265663084818,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
106,False,"{'a': 0.5, 'e': 0.88152668529873923}",30,18,-39.02148189415746,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
107,False,"{'a': 0.5, 'e': 0.88046948772179068}",25,3,-118.68237490407473,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 3}",1
108,False,"{'a': 0.5, 'e': 0.87941355802105659}",25,0,-88.7215574671634,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
109,False,"{'a': 0.5, 'e': 0.87835889467599793}",20,0,-57.06073764615735,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
110,False,"{'a': 0.5, 'e': 0.87730549616789943}",20,0,-60.4843085973041,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
111,False,"{'a': 0.5, 'e': 0.87625336097986706}",20,11,-81.9230847830138,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 2}",1
112,False,"{'a': 0.5, 'e': 0.87520248759682584}",25,0,-98.63381418196535,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
113,False,"{'a': 0.5, 'e': 0.87415287450551804}",30,0,-171.58159418516505,"{0: 19, 1: 0, 2: 7, 3: 2, 4: 2}",0
114,False,"{'a': 0.5, 'e': 0.87310452019450058}",20,0,-28.797885819379836,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.87205742315414303}",20,0,-140.78660779603035,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
116,False,"{'a': 0.5, 'e': 0.87101158187662553}",25,0,-89.04431286624765,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.86996699485593643}",20,9,-26.801856630455212,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.86892366058787029}",20,9,-14.29222509026708,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.86788157757002549}",25,0,-59.845539060500414,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
120,False,"{'a': 0.5, 'e': 0.86684074430180236}",30,0,-197.94826516955905,"{0: 17, 1: 3, 2: 5, 3: 2, 4: 3}",0
121,False,"{'a': 0.5, 'e': 0.86580115928440082}",20,0,-104.1602727156249,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
122,False,"{'a': 0.5, 'e': 0.86476282102081825}",30,0,-40.270236526494095,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
123,False,"{'a': 0.5, 'e': 0.86372572801584746}",25,0,-45.03139707588678,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
124,False,"{'a': 0.5, 'e': 0.86268987877607417}",30,12,-44.66487366617539,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
125,False,"{'a': 0.5, 'e': 0.86165527180987544}",30,0,-158.258325806366,"{0: 18, 1: 5, 2: 4, 3: 0, 4: 3}",0
126,False,"{'a': 0.5, 'e': 0.86062190562741703}",20,0,-15.893055787905045,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
127,False,"{'a': 0.5, 'e': 0.85958977874065146}",20,0,-95.43086385445447,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
128,False,"{'a': 0.5, 'e': 0.85855888966331573}",20,0,-135.8732761348494,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
129,False,"{'a': 0.5, 'e': 0.85752923691092953}",30,0,-138.0390643467366,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
130,False,"{'a': 0.5, 'e': 0.85650081900079267}",20,0,-152.27904328750532,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 3}",0
131,False,"{'a': 0.5, 'e': 0.85547363445198321}",30,0,-50.86071441218594,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.85444768178535513}",35,0,-173.27102938870232,"{0: 25, 1: 0, 2: 6, 3: 1, 4: 3}",0
133,False,"{'a': 0.5, 'e': 0.85342295952353653}",20,0,-112.51108522001599,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
134,False,"{'a': 0.5, 'e': 0.8523994661909271}",20,0,-88.40763947984217,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
135,False,"{'a': 0.5, 'e': 0.85137720031369624}",25,0,-29.116488422940805,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.8503561604197809}",25,6,-47.22202590262902,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
137,False,"{'a': 0.5, 'e': 0.84933634503888356}",25,0,-69.59089296529254,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.84831775270246979}",25,0,-164.89890338599702,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
139,False,"{'a': 0.5, 'e': 0.84730038194376656}",30,10,-135.53338127149235,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",1
140,False,"{'a': 0.5, 'e': 0.84628423129775976}",25,2,-116.34531093448764,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 2}",1
141,False,"{'a': 0.5, 'e': 0.84526929930119221}",20,0,-90.33259697386626,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
142,False,"{'a': 0.5, 'e': 0.84425558449256177}",30,0,-202.56957615503202,"{0: 19, 1: 3, 2: 3, 3: 1, 4: 4}",0
143,False,"{'a': 0.5, 'e': 0.8432430854121189}",20,8,-68.72979036644719,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
144,False,"{'a': 0.5, 'e': 0.84223180060186464}",30,18,-33.395453867488015,"{0: 9, 1: 1, 2: 0, 3: 2, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.84122172860554889}",20,0,-93.65248533704171,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
146,False,"{'a': 0.5, 'e': 0.84021286796866768}",20,9,-80.01520907197417,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 2}",1
147,False,"{'a': 0.5, 'e': 0.83920521723846153}",25,20,10.26222705658455,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.83819877496391315}",20,0,-19.880627874307038,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
149,False,"{'a': 0.5, 'e': 0.83719353969574561}",25,0,-78.94894759553446,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
150,False,"{'a': 0.5, 'e': 0.83618950998641994}",20,0,-103.46436503245486,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
151,False,"{'a': 0.5, 'e': 0.83518668439013311}",25,0,-73.06335470794114,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.83418506146281612}",30,0,-146.6188936016402,"{0: 18, 1: 0, 2: 9, 3: 2, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.83318463976213175}",20,8,-77.23076938950241,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
154,False,"{'a': 0.5, 'e': 0.83218541784747257}",25,0,-108.06323481714281,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
155,False,"{'a': 0.5, 'e': 0.83118739427995891}",25,0,-67.45811435691786,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
156,False,"{'a': 0.5, 'e': 0.8301905676224367}",30,0,-76.18583737479662,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
157,False,"{'a': 0.5, 'e': 0.82919493643947528}",25,19,-12.880034013208682,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.82820049929736561}",30,0,-96.00709455131806,"{0: 19, 1: 2, 2: 7, 3: 2, 4: 0}",0
159,False,"{'a': 0.5, 'e': 0.82720725476411805}",25,0,-73.5918273890412,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.82621520140946036}",25,9,-82.31799985261472,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 1}",1
161,False,"{'a': 0.5, 'e': 0.8252243378048354}",35,0,-66.24445618101956,"{0: 28, 1: 1, 2: 4, 3: 1, 4: 1}",0
162,False,"{'a': 0.5, 'e': 0.8242346625233995}",30,0,-143.70399834525497,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
163,False,"{'a': 0.5, 'e': 0.8232461741400201}",20,0,-183.41477493859085,"{0: 13, 1: 0, 2: 0, 3: 4, 4: 3}",0
164,False,"{'a': 0.5, 'e': 0.82225887123127372}",20,0,-84.40017601533253,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.82127275237544395}",20,1,-36.76444071603116,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.82028781615251956}",25,5,-34.728149332037745,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.81930406114419219}",25,0,-95.56392679663395,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.81832148593385434}",20,0,-139.0551185145568,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
169,False,"{'a': 0.5, 'e': 0.81734008910659772}",25,0,-7.0239182790509105,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
170,False,"{'a': 0.5, 'e': 0.81635986924921067}",25,16,-31.32682779934969,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.81538082495017639}",30,0,-126.08773638607352,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
172,False,"{'a': 0.5, 'e': 0.81440295479967095}",25,0,-128.5055298298997,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
173,False,"{'a': 0.5, 'e': 0.81342625738956109}",25,0,-68.292607703038,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.8124507313134024}",25,0,-155.3048669674635,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 3}",1
175,False,"{'a': 0.5, 'e': 0.81147637516643722}",35,0,-90.48919233983911,"{0: 26, 1: 1, 2: 6, 3: 1, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.81050318754559258}",30,3,-5.615005798585562,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.80953116704947803}",30,0,-244.97340366735838,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 5}",0
178,False,"{'a': 0.5, 'e': 0.80856031227838387}",25,2,-30.716753298497974,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.8075906218342791}",25,0,-180.69542237689168,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
180,False,"{'a': 0.5, 'e': 0.80662209432080934}",25,0,-90.44922319776198,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
181,False,"{'a': 0.5, 'e': 0.80565472834329477}",25,0,-91.10738247233411,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
182,False,"{'a': 0.5, 'e': 0.80468852250872824}",25,0,-66.6548679278049,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
183,False,"{'a': 0.5, 'e': 0.80372347542577316}",20,0,-85.29536558235834,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
