trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
40,False,"{'a': 1.0, 'e': 0.9541828063294947}",20,0,-58.829491334352376,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
41,False,"{'a': 1.0, 'e': 0.95303847369879768}",25,0,-98.35774428566057,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
42,False,"{'a': 1.0, 'e': 0.95189551344366741}",20,0,-86.87269988689505,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
43,False,"{'a': 1.0, 'e': 0.95075392391824098}",20,0,-102.9032633406682,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
44,False,"{'a': 1.0, 'e': 0.94961370347862928}",20,0,-57.407937684631065,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
45,False,"{'a': 1.0, 'e': 0.94847485048291469}",25,0,-168.0574393601043,"{0: 11, 1: 4, 2: 6, 3: 3, 4: 1}",0
46,False,"{'a': 1.0, 'e': 0.9473373632911487}",20,0,-108.98753954455897,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
47,False,"{'a': 1.0, 'e': 0.94620124026534957}",30,0,-205.72759848773262,"{0: 15, 1: 3, 2: 9, 3: 0, 4: 3}",0
48,False,"{'a': 1.0, 'e': 0.94506647976949998}",30,0,-168.12381241371892,"{0: 20, 1: 0, 2: 5, 3: 3, 4: 2}",0
49,False,"{'a': 1.0, 'e': 0.94393308016954447}",30,0,-126.4833245772423,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
50,False,"{'a': 1.0, 'e': 0.94280103983338759}",20,0,-145.52684500625296,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
51,False,"{'a': 1.0, 'e': 0.94167035713089098}",35,0,-91.78610216831464,"{0: 25, 1: 3, 2: 6, 3: 0, 4: 1}",0
52,False,"{'a': 1.0, 'e': 0.94054103043387138}",25,0,-191.59585615287884,"{0: 12, 1: 4, 2: 5, 3: 1, 4: 3}",0
53,False,"{'a': 1.0, 'e': 0.9394130581160981}",20,0,-99.94895295347989,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
54,False,"{'a': 1.0, 'e': 0.93828643855329086}",20,0,-101.14533479240492,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
55,False,"{'a': 1.0, 'e': 0.93716117012311728}",20,0,-108.62766330304048,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
56,False,"{'a': 1.0, 'e': 0.93603725120519055}",35,20,-66.80598769921814,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 1}",1
57,False,"{'a': 1.0, 'e': 0.93491468018106727}",25,0,-130.37925927285804,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
58,False,"{'a': 1.0, 'e': 0.93379345543424508}",20,0,-34.903995497860144,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
59,False,"{'a': 1.0, 'e': 0.93267357535016004}",25,0,-86.4063962990796,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
60,False,"{'a': 1.0, 'e': 0.93155503831618469}",30,8,-114.56648796720172,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 2}",1
61,False,"{'a': 1.0, 'e': 0.93043784272162544}",20,0,-114.83069082024261,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
62,False,"{'a': 1.0, 'e': 0.9293219869577205}",20,0,-166.52210173471144,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
63,False,"{'a': 1.0, 'e': 0.92820746941763743}",25,0,-129.5704076878689,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
64,False,"{'a': 1.0, 'e': 0.92709428849647069}",20,0,-74.3031880849481,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
65,False,"{'a': 1.0, 'e': 0.92598244259123963}",25,0,-66.4710782792748,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
66,False,"{'a': 1.0, 'e': 0.92487193010088586}",20,0,-49.89198346424385,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
67,False,"{'a': 1.0, 'e': 0.92376274942627123}",20,7,-52.14102645031763,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 0}",1
68,False,"{'a': 1.0, 'e': 0.92265489897017539}",25,0,-107.49786827071146,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
69,False,"{'a': 1.0, 'e': 0.92154837713729354}",20,0,-77.57648702742354,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
70,False,"{'a': 1.0, 'e': 0.92044318233423406}",20,0,-47.824961915580616,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
71,False,"{'a': 1.0, 'e': 0.9193393129695161}",20,10,-14.072766751046483,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
72,False,"{'a': 1.0, 'e': 0.91823676745356775}",20,0,-15.13322874592634,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
73,False,"{'a': 1.0, 'e': 0.91713554419872323}",35,0,-188.71232477001695,"{0: 22, 1: 2, 2: 8, 3: 0, 4: 3}",0
74,False,"{'a': 1.0, 'e': 0.9160356416192208}",30,0,-146.84558884135237,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
75,False,"{'a': 1.0, 'e': 0.91493705813120052}",20,0,-118.26043486531921,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
76,False,"{'a': 1.0, 'e': 0.91383979215270206}",25,0,-109.03616571576573,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
77,False,"{'a': 1.0, 'e': 0.91274384210366222}",30,1,-226.0732168155718,"{0: 13, 1: 5, 2: 6, 3: 2, 4: 3}",1
78,False,"{'a': 1.0, 'e': 0.91164920640591274}",20,0,-171.32323961503977,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
79,False,"{'a': 1.0, 'e': 0.91055588348317806}",25,0,-136.41620328338996,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
80,False,"{'a': 1.0, 'e': 0.90946387176107291}",20,0,-48.147397610665074,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
81,False,"{'a': 1.0, 'e': 0.90837316966710024}",20,0,-155.04263693363322,"{0: 7, 1: 2, 2: 7, 3: 4, 4: 0}",0
82,False,"{'a': 1.0, 'e': 0.90728377563064888}",20,6,-155.27569932148137,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 3}",1
83,False,"{'a': 1.0, 'e': 0.90619568808299122}",20,0,-131.6575037520462,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
84,False,"{'a': 1.0, 'e': 0.90510890545728095}",30,0,-79.87903002399328,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",0
85,False,"{'a': 1.0, 'e': 0.90402342618855103}",30,0,-96.80780814351589,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
86,False,"{'a': 1.0, 'e': 0.90293924871371101}",20,0,-60.518857534616636,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
87,False,"{'a': 1.0, 'e': 0.90185637147154518}",20,0,-164.66410575662016,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 3}",0
88,False,"{'a': 1.0, 'e': 0.90077479290271012}",30,16,-37.36406707798047,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
89,False,"{'a': 1.0, 'e': 0.89969451144973245}",20,0,-80.30775112760871,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
90,False,"{'a': 1.0, 'e': 0.89861552555700674}",25,0,-176.21794168897944,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
91,False,"{'a': 1.0, 'e': 0.89753783367079309}",30,0,-119.12305633535098,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
92,False,"{'a': 1.0, 'e': 0.89646143423921498}",20,16,4.901641025162959,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 1.0, 'e': 0.89538632571225718}",30,0,-113.55134741281348,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
94,False,"{'a': 1.0, 'e': 0.89431250654176309}",20,0,-52.71461387674239,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
95,False,"{'a': 1.0, 'e': 0.89323997518143294}",25,0,-134.07612383167722,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
96,False,"{'a': 1.0, 'e': 0.8921687300868214}",20,0,-192.68247889569417,"{0: 9, 1: 6, 2: 1, 3: 0, 4: 4}",0
97,False,"{'a': 1.0, 'e': 0.89109876971533541}",20,7,-63.91989710329278,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
98,False,"{'a': 1.0, 'e': 0.89003009252623178}",20,0,-69.84230247117877,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
99,False,"{'a': 1.0, 'e': 0.88896269698061514}",20,2,-15.342942362017618,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
100,False,"{'a': 1.0, 'e': 0.8878965815414358}",25,8,-7.681773620755722,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
101,False,"{'a': 1.0, 'e': 0.88683174467348724}",25,11,-122.60995750385015,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 3}",1
102,False,"{'a': 1.0, 'e': 0.88576818484340425}",20,0,-91.49009596720032,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
103,False,"{'a': 1.0, 'e': 0.88470590051966058}",35,0,-142.56794637959013,"{0: 20, 1: 7, 2: 5, 3: 2, 4: 1}",1
104,False,"{'a': 1.0, 'e': 0.88364489017256653}",25,0,-202.23328366159183,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
105,False,"{'a': 1.0, 'e': 0.88258515227426704}",20,0,-76.64614533290711,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
106,False,"{'a': 1.0, 'e': 0.88152668529873923}",30,0,-56.211837264944236,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
107,False,"{'a': 1.0, 'e': 0.88046948772179068}",25,0,-66.87477763977864,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
108,False,"{'a': 1.0, 'e': 0.87941355802105659}",30,0,-96.09682227794664,"{0: 18, 1: 4, 2: 6, 3: 2, 4: 0}",0
109,False,"{'a': 1.0, 'e': 0.87835889467599793}",20,15,-2.7337601977090573,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 1.0, 'e': 0.87730549616789943}",25,0,-142.4399310004817,"{0: 15, 1: 0, 2: 6, 3: 3, 4: 1}",0
111,False,"{'a': 1.0, 'e': 0.87625336097986706}",20,0,-154.14989643453146,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
112,False,"{'a': 1.0, 'e': 0.87520248759682584}",25,8,2.4934305844019673,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
113,False,"{'a': 1.0, 'e': 0.87415287450551804}",20,0,-16.196070310732996,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
114,False,"{'a': 1.0, 'e': 0.87310452019450058}",20,0,-77.30866407099539,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
115,False,"{'a': 1.0, 'e': 0.87205742315414303}",20,0,-16.29557927372342,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
116,False,"{'a': 1.0, 'e': 0.87101158187662553}",25,0,-89.87918322792358,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
117,False,"{'a': 1.0, 'e': 0.86996699485593643}",35,0,-146.678304696682,"{0: 22, 1: 5, 2: 5, 3: 1, 4: 2}",0
118,False,"{'a': 1.0, 'e': 0.86892366058787029}",20,9,-27.812255459158482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
119,False,"{'a': 1.0, 'e': 0.86788157757002549}",20,0,-70.49691399794706,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
120,False,"{'a': 1.0, 'e': 0.86684074430180236}",25,5,-88.546107537667,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
121,False,"{'a': 1.0, 'e': 0.86580115928440082}",20,0,-111.87812033444833,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
122,False,"{'a': 1.0, 'e': 0.86476282102081825}",25,0,-35.250607214781894,"{0: 19, 1: 3, 2: 1, 3: 2, 4: 0}",0
123,False,"{'a': 1.0, 'e': 0.86372572801584746}",20,0,-72.5520177118341,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
124,False,"{'a': 1.0, 'e': 0.86268987877607417}",25,0,-125.4567709215289,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
125,False,"{'a': 1.0, 'e': 0.86165527180987544}",20,0,-110.02852709134612,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
126,False,"{'a': 1.0, 'e': 0.86062190562741703}",20,0,-85.0014546044958,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
127,False,"{'a': 1.0, 'e': 0.85958977874065146}",25,0,-88.6273261841085,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
128,False,"{'a': 1.0, 'e': 0.85855888966331573}",30,10,-86.23833139428498,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",1
129,False,"{'a': 1.0, 'e': 0.85752923691092953}",20,0,-39.98786586954899,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
130,False,"{'a': 1.0, 'e': 0.85650081900079267}",20,0,-13.68426232258442,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
131,False,"{'a': 1.0, 'e': 0.85547363445198321}",25,0,-132.05391878478343,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
132,False,"{'a': 1.0, 'e': 0.85444768178535513}",20,0,-93.73875703681009,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
133,False,"{'a': 1.0, 'e': 0.85342295952353653}",25,0,-175.5018436324353,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
134,False,"{'a': 1.0, 'e': 0.8523994661909271}",20,0,-22.242764579456242,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
135,False,"{'a': 1.0, 'e': 0.85137720031369624}",30,0,-139.2339911158634,"{0: 21, 1: 4, 2: 2, 3: 0, 4: 3}",0
136,False,"{'a': 1.0, 'e': 0.8503561604197809}",20,6,-6.304850713327983,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 1.0, 'e': 0.84933634503888356}",20,0,-103.0831709299943,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
138,False,"{'a': 1.0, 'e': 0.84831775270246979}",20,0,-108.67281511920358,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
139,False,"{'a': 1.0, 'e': 0.84730038194376656}",20,0,-119.83842446838247,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
140,False,"{'a': 1.0, 'e': 0.84628423129775976}",20,5,-31.876414378122092,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 0}",1
141,False,"{'a': 1.0, 'e': 0.84526929930119221}",35,0,-94.92049996899004,"{0: 22, 1: 4, 2: 8, 3: 1, 4: 0}",0
142,False,"{'a': 1.0, 'e': 0.84425558449256177}",35,0,-178.49310634399342,"{0: 20, 1: 5, 2: 6, 3: 2, 4: 2}",0
143,False,"{'a': 1.0, 'e': 0.8432430854121189}",20,0,-167.68222749513575,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
144,False,"{'a': 1.0, 'e': 0.84223180060186464}",20,0,-69.79135783393198,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
145,False,"{'a': 1.0, 'e': 0.84122172860554889}",20,0,-17.304669461404554,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
146,False,"{'a': 1.0, 'e': 0.84021286796866768}",20,0,-152.62204540581078,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
147,False,"{'a': 1.0, 'e': 0.83920521723846153}",20,0,-84.2485524913631,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
148,False,"{'a': 1.0, 'e': 0.83819877496391315}",20,0,-62.24294980028059,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
149,False,"{'a': 1.0, 'e': 0.83719353969574561}",25,17,-9.980895761232322,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
150,False,"{'a': 1.0, 'e': 0.83618950998641994}",25,0,-101.19141166100175,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
151,False,"{'a': 1.0, 'e': 0.83518668439013311}",30,0,-106.2962944065741,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
152,False,"{'a': 1.0, 'e': 0.83418506146281612}",35,0,-187.83028888080884,"{0: 23, 1: 0, 2: 8, 3: 1, 4: 3}",0
153,False,"{'a': 1.0, 'e': 0.83318463976213175}",20,7,8.539147043554971,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 1.0, 'e': 0.83218541784747257}",20,0,-103.30106797375984,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
155,False,"{'a': 1.0, 'e': 0.83118739427995891}",20,0,-118.63726192170759,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
156,False,"{'a': 1.0, 'e': 0.8301905676224367}",25,4,-94.28080770643552,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 1}",1
157,False,"{'a': 1.0, 'e': 0.82919493643947528}",20,0,-21.065229941589568,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
158,False,"{'a': 1.0, 'e': 0.82820049929736561}",20,0,-159.02368392221925,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
159,False,"{'a': 1.0, 'e': 0.82720725476411805}",20,0,-1.9085265238771725,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
160,False,"{'a': 1.0, 'e': 0.82621520140946036}",30,9,-151.11853331178807,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 3}",1
161,False,"{'a': 1.0, 'e': 0.8252243378048354}",25,8,-67.6043092977422,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 1}",1
162,False,"{'a': 1.0, 'e': 0.8242346625233995}",30,0,-160.2408354052624,"{0: 17, 1: 1, 2: 10, 3: 0, 4: 2}",0
163,False,"{'a': 1.0, 'e': 0.8232461741400201}",30,0,-121.90714606280152,"{0: 17, 1: 2, 2: 9, 3: 2, 4: 0}",0
164,False,"{'a': 1.0, 'e': 0.82225887123127372}",25,0,-104.33857605785524,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
165,False,"{'a': 1.0, 'e': 0.82127275237544395}",35,12,-53.82263410651235,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 1}",1
166,False,"{'a': 1.0, 'e': 0.82028781615251956}",25,0,-155.58174009129803,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
167,False,"{'a': 1.0, 'e': 0.81930406114419219}",25,11,-31.7092740209107,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
168,False,"{'a': 1.0, 'e': 0.81832148593385434}",20,0,-195.2077907098181,"{0: 8, 1: 2, 2: 6, 3: 1, 4: 3}",0
169,False,"{'a': 1.0, 'e': 0.81734008910659772}",30,0,-112.85677128948186,"{0: 21, 1: 4, 2: 2, 3: 1, 4: 2}",0
170,False,"{'a': 1.0, 'e': 0.81635986924921067}",20,0,-100.48885122940193,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
171,False,"{'a': 1.0, 'e': 0.81538082495017639}",20,0,-108.32980267174642,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
172,False,"{'a': 1.0, 'e': 0.81440295479967095}",25,0,-55.517453454970415,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
173,False,"{'a': 1.0, 'e': 0.81342625738956109}",20,16,6.578471473955176,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 1.0, 'e': 0.8124507313134024}",20,0,-83.337152551522,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
175,False,"{'a': 1.0, 'e': 0.81147637516643722}",20,0,-134.61731460150313,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
176,False,"{'a': 1.0, 'e': 0.81050318754559258}",30,0,-108.69398124551056,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
177,False,"{'a': 1.0, 'e': 0.80953116704947803}",25,0,-142.99586101356704,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
178,False,"{'a': 1.0, 'e': 0.80856031227838387}",20,0,-109.73544918724795,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
179,False,"{'a': 1.0, 'e': 0.8075906218342791}",30,0,-207.6141735179846,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
180,False,"{'a': 1.0, 'e': 0.80662209432080934}",20,0,-46.78328081723846,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
181,False,"{'a': 1.0, 'e': 0.80565472834329477}",25,0,-116.04523196137238,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
182,False,"{'a': 1.0, 'e': 0.80468852250872824}",25,0,-48.88999610364872,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
183,False,"{'a': 1.0, 'e': 0.80372347542577316}",25,0,-131.08371922100594,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
